b'The following solver is parallelized by UG version 0.9.1 [GitHash: ]\n'
b'SCIP version 7.0.2 [precision: 8 byte] [memory: block] [mode: optimized] [LP solver: SoPlex 5.0.2] [GitHash: e9d280a398]\n'
b'Copyright (C) 2002-2020 Konrad-Zuse-Zentrum fuer Informationstechnik Berlin (ZIB)\n'
b'External codes: \n'
b'  Readline 7.0         GNU library for command line editing (gnu.org/s/readline)\n'
b'  SoPlex 5.0.2         Linear Programming Solver developed at Zuse Institute Berlin (soplex.zib.de) [GitHash: e24c304e]\n'
b'  CppAD 20180000.0     Algorithmic Differentiation of C++ algorithms developed by B. Bell (www.coin-or.org/CppAD)\n'
b'  ZLIB 1.2.11          General purpose compression library by J. Gailly and M. Adler (zlib.net)\n'
b'  GMP 6.1.2            GNU Multiple Precision Arithmetic Library developed by T. Granlund (gmplib.org)\n'
b'  ZIMPL 3.4.0          Zuse Institute Mathematical Programming Language developed by T. Koch (zimpl.zib.de)\n'
b'Default LC presolving (default).\n'
b'Original Problem   :\n'
b'  Problem name     : 015\n'
b'  Variables        : 4863 (800 binary, 0 integer, 0 implicit integer, 4063 continuous)\n'
b'  Constraints      : 13353\n'
b'  Objective sense  : minimize\n'
b'Presolved Problem  :\n'
b'  Variables        : 1188 (234 binary, 0 integer, 0 implicit integer, 954 continuous)\n'
b'  Constraints      : 1308\n'
b'Constraints        : Number\n'
b'  varbound         : 732 \n'
b'  knapsack         : 5 \n'
b'  setppc           : 65 \n'
b'  linear           : 506 \n'
b'** Instance transfer method used: 0\n'
b'** ParaScipInstance copy does not increase the number of variables. **\n'
b'LC is working with racing ramp-up and with rebuilding tree after racing.\n'
b'                               Nodes    Active                                            \n'
b'     Time          Nodes        Left   Solvers     Best Integer        Best Node       Gap     Best Node(S)    Gap(S)\n'
b'      450        2343589       87771         8           2.2587           0.5406    317.85%           0.5828    287.58%\n'
b'      456        2370857       87914         8           2.2587           0.5406    317.85%           0.5846    286.39%\n'
b'      461        2395470       89431         8           2.2587           0.5406    317.85%           0.5857    285.67%\n'
b'      466        2420597       90327         8           2.2587           0.5406    317.85%           0.5406    317.85%\n'
b'      471        2443217       91612         8           2.2587           0.5406    317.85%           0.5898    282.98%\n'
b'      476        2467697       92361         8           2.2587           0.5406    317.85%           0.5930    280.88%\n'
b'      481        2494180       92436         8           2.2587           0.5406    317.85%           0.5938    280.40%\n'
b'      486        2519341       92428         8           2.2587           0.5406    317.85%           0.5406    317.85%\n'
b'      491        2545306       93328         8           2.2587           0.5406    317.85%           0.5846    286.39%\n'
b'      496        2573005       93840         8           2.2587           0.5406    317.85%           0.5938    280.40%\n'
b'      501        2600333       94638         8           2.2587           0.5406    317.85%           0.5938    280.40%\n'
b'      506        2625275       94563         8           2.2587           0.5406    317.85%           0.5947    279.78%\n'
b'      511        2650724       95002         8           2.2587           0.5406    317.85%           0.5957    279.19%\n'
b'      516        2675721       95340         8           2.2587           0.5406    317.85%           0.5957    279.19%\n'
b'      521        2703746       95437         8           2.2587           0.5406    317.85%           0.5987    277.27%\n'
b'      526        2731645       95022         8           2.2587           0.5406    317.85%           0.6005    276.11%\n'
b'      531        2760427       94991         8           2.2587           0.5406    317.85%           0.6019    275.25%\n'
b'      536        2788711       94718         8           2.2587           0.5406    317.85%           0.5406    317.85%\n'
b'      541        2814079       95205         8           2.2587           0.5406    317.85%           0.6029    274.63%\n'
b'      546        2839106       96107         8           2.2587           0.5406    317.85%           0.5515    309.54%\n'
b'      552        2860200       97196         8           2.2587           0.5406    317.85%           0.6083    271.31%\n'
b'      557        2882046       97961         8           2.2587           0.5406    317.85%           0.6115    269.35%\n'
b'      562        2905729       98935         8           2.2587           0.5406    317.85%           0.6138    267.99%\n'
b'      567        2929595       99669         8           2.2587           0.5406    317.85%           0.6197    264.48%\n'
b'      572        2954451       99925         8           2.2587           0.5406    317.85%           0.6227    262.74%\n'
b'      577        2980615      100087         8           2.2587           0.5406    317.85%           0.6246    261.61%\n'
b'      582        3007225       99661         8           2.2587           0.5406    317.85%           0.6269    260.31%\n'
b'      587        3034714       99297         8           2.2587           0.5406    317.85%           0.6277    259.87%\n'
b'      592        3062183       99217         8           2.2587           0.5406    317.85%           0.6285    259.37%\n'
b'      597        3087384       99609         8           2.2587           0.5406    317.85%           0.6314    257.71%\n'
b'      602        3114259       99816         8           2.2587           0.5406    317.85%           0.6327    257.01%\n'
b'      607        3141289       99399         8           2.2587           0.5406    317.85%           0.6355    255.41%\n'
b'      612        3167436       99268         8           2.2587           0.5406    317.85%           0.6383    253.87%\n'
b'      617        3193587       98311         8           2.2587           0.5406    317.85%           0.6399    252.97%\n'
b'      622        3215650       98142         8           2.2587           0.5406    317.85%           0.5507    310.13%\n'
b'      627        3239288       98997         8           2.2587           0.5406    317.85%           0.5406    317.85%\n'
b'      632        3262419      100018         8           2.2587           0.5406    317.85%           0.5406    317.85%\n'
b'      637        3288004      100127         8           2.2587           0.5406    317.85%           0.6517    246.57%\n'
b'      642        3314428      100171         8           2.2587           0.5406    317.85%           0.6517    246.57%\n'
b'      648        3340948       99886         8           2.2587           0.5406    317.85%           0.6517    246.57%\n'
b'      653        3370115       99389         8           2.2587           0.5406    317.85%           0.6517    246.57%\n'
b'      658        3399116       98530         8           2.2587           0.5406    317.85%           0.6517    246.57%\n'
b'      663        3429887       97838         8           2.2587           0.5406    317.85%           0.6517    246.57%\n'
b'      668        3462329       96875         8           2.2587           0.5406    317.85%           0.6517    246.57%\n'
b'      673        3490457       95940         8           2.2587           0.5406    317.85%           0.5406    317.85%\n'
b'      678        3512291       97573         8           2.2587           0.5406    317.85%           0.6517    246.57%\n'
b'      683        3536330       97826         8           2.2587           0.5406    317.85%           0.6517    246.57%\n'
b'      688        3562649       97297         8           2.2587           0.5406    317.85%           0.6517    246.57%\n'
b'      693        3590314       97288         8           2.2587           0.5406    317.85%           0.5406    317.85%\n'
b'      698        3611640       98276         8           2.2587           0.5406    317.85%           0.5406    317.85%\n'
b'      703        3635033       98923         8           2.2587           0.5406    317.85%           0.5872    284.66%\n'
b'      708        3656583       99432         8           2.2587           0.5406    317.85%           0.6492    247.92%\n'
b'      713        3678831       98835         8           2.2587           0.5406    317.85%           0.5406    317.85%\n'
b'      718        3701372       98283         8           2.2587           0.5406    317.85%           0.5406    317.85%\n'
b'      723        3721962       99015         8           2.2587           0.5406    317.85%           0.5406    317.85%\n'
b'      728        3745579       98894         8           2.2587           0.5406    317.85%           0.5406    317.85%\n'
b'      733        3770388       99801         8           2.2587           0.5406    317.85%           0.6536    245.56%\n'
b'      739        3798281       99373         8           2.2587           0.5406    317.85%           0.5934    280.62%\n'
b'      744        3822618       99511         8           2.2587           0.5406    317.85%           0.5406    317.85%\n'
b'      749        3848860       99533         8           2.2587           0.5406    317.85%           0.6536    245.56%\n'
b'      754        3880597       98785         8           2.2587           0.5406    317.85%           0.5406    317.85%\n'
b'      759        3909142       97510         8           2.2587           0.5406    317.85%           0.5406    317.85%\n'
b'      764        3931155       98331         8           2.2587           0.5406    317.85%           0.6566    243.99%\n'
b'      769        3954984       97141         8           2.2587           0.5406    317.85%           0.6422    251.70%\n'
b'      774        3976715       97695         8           2.2587           0.5406    317.85%           0.6592    242.67%\n'
b'      779        3999794       96770         8           2.2587           0.5406    317.85%           0.5406    317.85%\n'
b'      784        4018890       97049         8           2.2587           0.5406    317.85%           0.5406    317.85%\n'
b'      789        4038958       97629         8           2.2587           0.5406    317.85%           0.5406    317.85%\n'
b'      794        4060060       97451         8           2.2587           0.5406    317.85%           0.5406    317.85%\n'
b'      799        4075728       98464         8           2.2587           0.5406    317.85%           0.6615    241.45%\n'
b'      804        4093777       98138         8           2.2587           0.5406    317.85%           0.5406    317.85%\n'
b'      809        4113734       98944         8           2.2587           0.5406    317.85%           0.6506    247.16%\n'
b'      814        4135695       98993         8           2.2587           0.5406    317.85%           0.5406    317.85%\n'
b'      819        4151719       98902         8           2.2587           0.5406    317.85%           0.6619    241.24%\n'
b'      824        4166234       99444         8           2.2587           0.5571    305.45%           0.5571    305.45%\n'
b'      830        4184213      100883         8           2.2587           0.6619    241.24%           0.6619    241.24%\n'
b'      835        4204691      101853         8           2.2587           0.6619    241.24%           0.6619    241.24%\n'
b'      840        4227810      102274         8           2.2587           0.6619    241.24%           0.6619    241.24%\n'
b'      845        4248951      102752         8           2.2587           0.6619    241.24%           0.6619    241.24%\n'
b'      850        4265698      103586         8           2.2587           0.6619    241.24%           0.6619    241.24%\n'
b'      855        4283859      104332         8           2.2587           0.6619    241.24%           0.6619    241.24%\n'
b'      860        4301548      105339         8           2.2587           0.6619    241.24%           0.6619    241.24%\n'
b'      865        4319074      105274         8           2.2587           0.6619    241.24%           0.6619    241.24%\n'
b'      870        4335941      105661         8           2.2587           0.6619    241.24%           0.6619    241.24%\n'
b'      875        4351727      105523         8           2.2587           0.6619    241.24%           0.6619    241.24%\n'
b'      880        4366824      105406         8           2.2587           0.6690    237.62%           0.6690    237.62%\n'
b'      885        4377976      105523         8           2.2587           0.6763    233.99%           0.6763    233.99%\n'
b'      890        4389175      105542         8           2.2587           0.6785    232.90%           0.6785    232.90%\n'
b'      895        4400381      105403         8           2.2587           0.6868    228.89%           0.6868    228.89%\n'
b'      900        4412181      105326         8           2.2587           0.6926    226.13%           0.6926    226.13%\n'
b'      905        4424086      105363         8           2.2587           0.6972    223.99%           0.6972    223.99%\n'
b'      910        4438738      105392         8           2.2587           0.6981    223.55%           0.6981    223.55%\n'
b'      915        4450784      105015         8           2.2587           0.7002    222.60%           0.7002    222.60%\n'
b'      920        4463745      104839         8           2.2587           0.7002    222.60%           0.7002    222.60%\n'
b'      925        4476349      104305         8           2.2587           0.7014    222.01%           0.7014    222.01%\n'
b'      930        4488828      104164         8           2.2587           0.7015    221.97%           0.7015    221.97%\n'
b'      935        4503194      103738         8           2.2587           0.7024    221.57%           0.7024    221.57%\n'
b'      940        4515454      103307         8           2.2587           0.7046    220.58%           0.7046    220.58%\n'
b'      945        4528376      103005         8           2.2587           0.7116    217.40%           0.7116    217.40%\n'
b'      950        4540344      102299         8           2.2587           0.7134    216.64%           0.7134    216.64%\n'
b'      955        4549939      102275         8           2.2587           0.7169    215.07%           0.7169    215.07%\n'
b'      961        4564193      102093         8           2.2587           0.7180    214.61%           0.7180    214.61%\n'
b'      966        4573899      102000         8           2.2587           0.7215    213.06%           0.7215    213.06%\n'
b'      971        4583720      101732         8           2.2587           0.7281    210.20%           0.7281    210.20%\n'
b'      976        4592262      101485         8           2.2587           0.7339    207.78%           0.7339    207.78%\n'
b'      981        4602229      101288         8           2.2587           0.7443    203.47%           0.7443    203.47%\n'
b'      986        4610696      100958         8           2.2587           0.7533    199.86%           0.7533    199.86%\n'
b'      991        4620034      100685         8           2.2587           0.7579    198.04%           0.7579    198.04%\n'
b'      996        4628501      100296         8           2.2587           0.7595    197.38%           0.7595    197.38%\n'
b'     1001        4639369      100527         8           2.2587           0.7690    193.73%           0.7690    193.73%\n'
b'     1006        4651066      100579         8           2.2587           0.7731    192.17%           0.7731    192.17%\n'
b'     1011        4665366       99889         8           2.2587           0.7742    191.77%           0.7742    191.77%\n'
b'     1016        4673271       99949         8           2.2587           0.7775    190.49%           0.7775    190.49%\n'
b'     1021        4683350       99929         8           2.2587           0.7850    187.74%           0.7850    187.74%\n'
b'     1026        4694667       99720         8           2.2587           0.7901    185.87%           0.7901    185.87%\n'
b'     1031        4706143       99759         8           2.2587           0.7934    184.71%           0.7934    184.71%\n'
b'     1036        4718307      100021         8           2.2587           0.7941    184.43%           0.7941    184.43%\n'
b'     1041        4730373       99992         8           2.2587           0.7957    183.88%           0.7957    183.88%\n'
b'     1046        4748782      100409         8           2.2587           0.7957    183.88%           0.7957    183.88%\n'
b'     1051        4764693       99883         8           2.2587           0.7973    183.30%           0.7973    183.30%\n'
b'     1056        4776116       99762         8           2.2587           0.7997    182.46%           0.7997    182.46%\n'
b'     1061        4786429       99606         8           2.2587           0.8023    181.54%           0.8023    181.54%\n'
b'     1066        4796183       99523         8           2.2587           0.8097    178.96%           0.8097    178.96%\n'
b'     1071        4809152       99870         8           2.2587           0.8097    178.96%           0.8097    178.96%\n'
b'     1076        4820832       99795         8           2.2587           0.8097    178.94%           0.8103    178.77%\n'
b'     1081        4834653       99259         8           2.2587           0.8107    178.62%           0.8107    178.62%\n'
b'     1086        4843438       99024         8           2.2587           0.8142    177.43%           0.8142    177.43%\n'
b'     1092        4854168       99076         8           2.2587           0.8186    175.93%           0.8186    175.93%\n'
b'     1097        4868750       99511         8           2.2587           0.8238    174.19%           0.8238    174.19%\n'
b'     1102        4885346       99897         8           2.2587           0.8246    173.92%           0.8246    173.92%\n'
b'     1107        4901194       99386         8           2.2587           0.8266    173.26%           0.8266    173.26%\n'
b'     1112        4915156       99316         8           2.2587           0.8320    171.47%           0.8320    171.47%\n'
b'     1117        4929825       99166         8           2.2587           0.8346    170.64%           0.8346    170.64%\n'
b'     1122        4942673       99003         8           2.2587           0.8361    170.14%           0.8361    170.14%\n'
b'     1127        4956737       99425         8           2.2587           0.8361    170.14%           0.8361    170.14%\n'
b'     1132        4967566       99686         8           2.2587           0.8361    170.14%           0.8361    170.14%\n'
b'     1137        4978681      100035         8           2.2587           0.8361    170.14%           0.8361    170.14%\n'
b'     1142        4992488      100259         8           2.2587           0.8361    170.14%           0.8361    170.14%\n'
b'     1147        5007421       99997         8           2.2587           0.8399    168.94%           0.8399    168.94%\n'
b'     1152        5023683       99747         8           2.2587           0.8405    168.73%           0.8405    168.73%\n'
b'     1157        5033984       99914         8           2.2587           0.8445    167.46%           0.8445    167.46%\n'
b'     1162        5049935      100115         8           2.2587           0.8478    166.41%           0.8478    166.41%\n'
b'     1167        5066862      100422         8           2.2587           0.8478    166.41%           0.8478    166.41%\n'
b'     1172        5081904       99707         8           2.2587           0.8521    165.08%           0.8521    165.08%\n'
b'     1177        5092541       99818         8           2.2587           0.8555    164.04%           0.8555    164.04%\n'
b'     1183        5103331       99880         8           2.2587           0.8564    163.74%           0.8564    163.74%\n'
b'     1188        5117382       99489         8           2.2587           0.8612    162.27%           0.8612    162.27%\n'
b'     1193        5130889       99636         8           2.2587           0.8643    161.35%           0.8647    161.23%\n'
b'     1198        5141611       99344         8           2.2587           0.8671    160.49%           0.8671    160.49%\n'
b'     1203        5151790       99388         8           2.2587           0.8684    160.12%           0.8684    160.12%\n'
b'     1208        5164402       99583         8           2.2587           0.8684    160.12%           0.8684    160.12%\n'
b'     1213        5174682      100043         8           2.2587           0.8702    159.57%           0.8702    159.57%\n'
b'     1218        5188989      100142         8           2.2587           0.8720    159.03%           0.8720    159.03%\n'
b'     1223        5202105      100139         8           2.2587           0.8738    158.49%           0.8738    158.49%\n'
b'     1228        5215985       99778         8           2.2587           0.8744    158.32%           0.8744    158.32%\n'
b'     1233        5229483      100089         8           2.2587           0.8752    158.07%           0.8752    158.07%\n'
b'     1238        5241724       99629         8           2.2587           0.8773    157.45%           0.8773    157.45%\n'
b'     1243        5255533      100112         8           2.2587           0.8805    156.54%           0.8805    156.54%\n'
b'     1248        5266893      100310         8           2.2587           0.8832    155.73%           0.8832    155.73%\n'
b'     1253        5280590      100713         8           2.2587           0.8832    155.73%           0.8832    155.73%\n'
b'     1258        5294520      100806         8           2.2587           0.8832    155.73%           0.8832    155.73%\n'
b'     1263        5308772      101075         8           2.2587           0.8832    155.73%           0.8832    155.73%\n'
b'     1269        5324204      100866         8           2.2587           0.8857    155.02%           0.8857    155.02%\n'
b'     1274        5338068      100913         8           2.2587           0.8884    154.26%           0.8884    154.26%\n'
b'     1279        5354245      100865         8           2.2587           0.8908    153.57%           0.8908    153.57%\n'
b'     1284        5367582      100631         8           2.2587           0.8942    152.60%           0.8942    152.60%\n'
b'     1289        5383144      100642         8           2.2587           0.8954    152.25%           0.8954    152.25%\n'
b'     1294        5399166      100548         8           2.2587           0.8981    151.49%           0.8981    151.49%\n'
b'     1299        5415580      100377         8           2.2587           0.9030    150.14%           0.9030    150.14%\n'
b'     1304        5433463      100382         8           2.2587           0.9046    149.68%           0.9046    149.68%\n'
b'     1309        5449254      100122         8           2.2587           0.9079    148.78%           0.9079    148.78%\n'
b'     1314        5462721       99824         8           2.2587           0.9097    148.30%           0.9097    148.30%\n'
b'     1319        5479269       99746         8           2.2587           0.9135    147.27%           0.9135    147.27%\n'
b'     1324        5496283       99952         8           2.2587           0.9174    146.22%           0.9174    146.22%\n'
b'     1329        5511645       99779         8           2.2587           0.9194    145.67%           0.9194    145.67%\n'
b'     1334        5527769      100032         8           2.2587           0.9194    145.66%           0.9194    145.66%\n'
b'     1339        5546019      100020         8           2.2587           0.9212    145.19%           0.9212    145.19%\n'
b'     1344        5563333       99637         8           2.2587           0.9212    145.19%           0.9212    145.19%\n'
b'     1349        5577790       99589         8           2.2587           0.9245    144.31%           0.9245    144.31%\n'
b'     1354        5596374      100108         8           2.2587           0.9260    143.93%           0.9260    143.93%\n'
b'     1359        5617088      100145         8           2.2587           0.9260    143.93%           0.9277    143.47%\n'
b'     1365        5637114       99721         8           2.2587           0.9288    143.18%           0.9288    143.18%\n'
b'     1370        5656025       99837         8           2.2587           0.9290    143.14%           0.9290    143.14%\n'
b'     1375        5671057       99814         8           2.2587           0.9311    142.59%           0.9311    142.59%\n'
b'     1380        5685878       99691         8           2.2587           0.9328    142.15%           0.9328    142.15%\n'
b'     1385        5699571       99569         8           2.2587           0.9360    141.31%           0.9360    141.31%\n'
b'     1390        5718485       99848         8           2.2587           0.9383    140.73%           0.9383    140.73%\n'
b'     1395        5734366       99544         8           2.2587           0.9418    139.83%           0.9418    139.83%\n'
b'     1400        5749880       99461         8           2.2587           0.9435    139.39%           0.9435    139.39%\n'
b'     1405        5763716       99170         8           2.2587           0.9446    139.12%           0.9446    139.12%\n'
