b'The following solver is parallelized by UG version 0.9.1 [GitHash: ]\n'
b'SCIP version 7.0.2 [precision: 8 byte] [memory: block] [mode: optimized] [LP solver: SoPlex 5.0.2] [GitHash: e9d280a398]\n'
b'Copyright (C) 2002-2020 Konrad-Zuse-Zentrum fuer Informationstechnik Berlin (ZIB)\n'
b'External codes: \n'
b'  Readline 7.0         GNU library for command line editing (gnu.org/s/readline)\n'
b'  SoPlex 5.0.2         Linear Programming Solver developed at Zuse Institute Berlin (soplex.zib.de) [GitHash: e24c304e]\n'
b'  CppAD 20180000.0     Algorithmic Differentiation of C++ algorithms developed by B. Bell (www.coin-or.org/CppAD)\n'
b'  ZLIB 1.2.11          General purpose compression library by J. Gailly and M. Adler (zlib.net)\n'
b'  GMP 6.1.2            GNU Multiple Precision Arithmetic Library developed by T. Granlund (gmplib.org)\n'
b'  ZIMPL 3.4.0          Zuse Institute Mathematical Programming Language developed by T. Koch (zimpl.zib.de)\n'
b'Default LC presolving (default).\n'
b'Original Problem   :\n'
b'  Problem name     : 021\n'
b'  Variables        : 4863 (800 binary, 0 integer, 0 implicit integer, 4063 continuous)\n'
b'  Constraints      : 13369\n'
b'  Objective sense  : minimize\n'
b'Presolved Problem  :\n'
b'  Variables        : 1181 (218 binary, 0 integer, 0 implicit integer, 963 continuous)\n'
b'  Constraints      : 1300\n'
b'Constraints        : Number\n'
b'  varbound         : 821 \n'
b'  knapsack         : 4 \n'
b'  setppc           : 49 \n'
b'  linear           : 426 \n'
b'** Instance transfer method used: 0\n'
b'** ParaScipInstance copy does not increase the number of variables. **\n'
b'LC is working with racing ramp-up and with rebuilding tree after racing.\n'
b'                               Nodes    Active                                            \n'
b'     Time          Nodes        Left   Solvers     Best Integer        Best Node       Gap     Best Node(S)    Gap(S)\n'
b'      566        3081141       80823         8           2.6467           0.7942    233.26%           0.7942    233.26%\n'
b'      571        3113576       79360         8           2.6467           0.7994    231.09%           0.7994    231.09%\n'
b'      576        3139943       79843         8           2.6467           0.8028    229.68%           0.8028    229.68%\n'
b'      581        3168507       80122         8           2.6467           0.8050    228.80%           0.8050    228.80%\n'
b'      586        3198868       79362         8           2.6467           0.8086    227.30%           0.8086    227.30%\n'
b'      591        3231821       77848         8           2.6467           0.8099    226.81%           0.8099    226.81%\n'
b'      597        3261337       77682         8           2.6467           0.8136    225.32%           0.8136    225.32%\n'
b'      602        3290960       77261         8           2.6467           0.8157    224.48%           0.8157    224.48%\n'
b'      607        3319895       77636         8           2.6467           0.8181    223.54%           0.8181    223.54%\n'
b'      612        3351131       78052         8           2.6467           0.8196    222.92%           0.8196    222.92%\n'
b'      617        3379218       78583         8           2.6467           0.8201    222.72%           0.8201    222.72%\n'
b'      622        3407007       79318         8           2.6467           0.8211    222.35%           0.8211    222.35%\n'
b'      627        3435354       79594         8           2.6467           0.8212    222.31%           0.8212    222.31%\n'
b'      632        3463057       79118         8           2.6467           0.8239    221.24%           0.8239    221.24%\n'
b'      637        3491477       78598         8           2.6467           0.8264    220.28%           0.8264    220.28%\n'
b'      642        3523346       77691         8           2.6467           0.8286    219.43%           0.8286    219.43%\n'
b'      647        3551386       77842         8           2.6467           0.8300    218.87%           0.8300    218.87%\n'
b'      652        3582568       77127         8           2.6467           0.8300    218.87%           0.8300    218.87%\n'
b'      657        3611338       77410         8           2.6467           0.8312    218.42%           0.8312    218.42%\n'
b'      662        3641061       76126         8           2.6467           0.8330    217.73%           0.8330    217.73%\n'
b'      667        3667270       75238         8           2.6467           0.8357    216.70%           0.8357    216.70%\n'
b'      672        3692322       75429         8           2.6467           0.8400    215.08%           0.8400    215.08%\n'
b'      677        3718350       75816         8           2.6467           0.8403    214.96%           0.8403    214.96%\n'
b'      682        3745924       75515         8           2.6467           0.8403    214.96%           0.8403    214.96%\n'
b'      687        3771210       76535         8           2.6467           0.8403    214.96%           0.8403    214.96%\n'
b'      693        3795091       77384         8           2.6467           0.8403    214.96%           0.8403    214.96%\n'
b'      698        3817738       78219         8           2.6467           0.8409    214.75%           0.8409    214.75%\n'
b'      703        3840688       78754         8           2.6467           0.8426    214.10%           0.8426    214.10%\n'
b'      708        3864021       79160         8           2.6467           0.8433    213.84%           0.8433    213.84%\n'
b'      713        3887298       80590         8           2.6467           0.8452    213.14%           0.8452    213.14%\n'
b'      718        3912187       81182         8           2.6467           0.8481    212.07%           0.8481    212.07%\n'
b'      723        3939742       81102         8           2.6467           0.8482    212.03%           0.8482    212.03%\n'
b'      728        3967490       80756         8           2.6467           0.8490    211.74%           0.8490    211.74%\n'
b'      733        3993045       80745         8           2.6467           0.8502    211.30%           0.8502    211.30%\n'
b'      738        4020031       79675         8           2.6467           0.8517    210.75%           0.8517    210.75%\n'
b'      743        4042194       80131         8           2.6467           0.8521    210.60%           0.8521    210.60%\n'
b'      748        4065850       79839         8           2.6467           0.8522    210.59%           0.8522    210.59%\n'
b'      753        4089574       80062         8           2.6467           0.8542    209.84%           0.8542    209.84%\n'
b'      758        4114110       80204         8           2.6467           0.8564    209.03%           0.8564    209.03%\n'
b'      763        4139145       80406         8           2.6467           0.8587    208.22%           0.8587    208.22%\n'
b'      768        4165792       80024         8           2.6467           0.8594    207.98%           0.8594    207.98%\n'
b'      773        4188971       79791         8           2.6467           0.8594    207.98%           0.8594    207.98%\n'
b'      778        4212912       80298         8           2.6467           0.8594    207.98%           0.8594    207.98%\n'
b'      783        4240392       80865         8           2.6467           0.8594    207.98%           0.8594    207.98%\n'
b'      789        4268042       80561         8           2.6467           0.8594    207.98%           0.8594    207.98%\n'
b'      794        4291860       81031         8           2.6467           0.8594    207.98%           0.8594    207.98%\n'
b'      799        4317185       82052         8           2.6467           0.8594    207.98%           0.8594    207.98%\n'
b'      804        4342590       82599         8           2.6467           0.8594    207.98%           0.8594    207.98%\n'
b'      809        4367744       82638         8           2.6467           0.8594    207.98%           0.8594    207.98%\n'
b'      814        4393323       82360         8           2.6467           0.8594    207.98%           0.8594    207.98%\n'
b'      819        4419327       82104         8           2.6467           0.8599    207.80%           0.8599    207.80%\n'
b'      824        4445187       81285         8           2.6467           0.8609    207.43%           0.8609    207.43%\n'
b'      829        4472622       80285         8           2.6467           0.8631    206.64%           0.8631    206.64%\n'
b'      834        4500739       78762         8           2.6467           0.8636    206.46%           0.8636    206.46%\n'
b'      839        4524361       78602         8           2.6467           0.8648    206.04%           0.8648    206.04%\n'
b'      844        4544299       78875         8           2.6467           0.8665    205.44%           0.8665    205.44%\n'
b'      849        4567596       79793         8           2.6467           0.8675    205.10%           0.8675    205.10%\n'
b'      854        4593929       80528         8           2.6467           0.8679    204.96%           0.8679    204.96%\n'
b'      859        4619091       81254         8           2.6467           0.8679    204.96%           0.8679    204.96%\n'
b'      864        4645136       81537         8           2.6467           0.8684    204.78%           0.8684    204.78%\n'
b'      869        4670979       81876         8           2.6467           0.8698    204.29%           0.8698    204.29%\n'
b'      874        4697795       81377         8           2.6467           0.8732    203.11%           0.8732    203.11%\n'
b'      880        4722497       81758         8           2.6467           0.8746    202.63%           0.8746    202.63%\n'
b'      885        4746668       82546         8           2.6467           0.8750    202.48%           0.8750    202.48%\n'
b'      890        4770507       82814         8           2.6467           0.8752    202.41%           0.8752    202.41%\n'
b'      895        4791587       82766         8           2.6467           0.8760    202.15%           0.8760    202.15%\n'
b'      900        4811342       83286         8           2.6467           0.8773    201.69%           0.8773    201.69%\n'
b'      905        4832257       83548         8           2.6467           0.8792    201.05%           0.8792    201.05%\n'
b'      910        4855559       83802         8           2.6467           0.8801    200.71%           0.8801    200.71%\n'
b'      915        4878250       84387         8           2.6467           0.8822    200.00%           0.8822    200.00%\n'
b'      920        4905244       84964         8           2.6467           0.8822    200.00%           0.8822    200.00%\n'
b'      925        4932270       83703         8           2.6467           0.8822    200.00%           0.8822    200.00%\n'
b'      930        4954392       84442         8           2.6467           0.8822    200.00%           0.8822    200.00%\n'
b'      935        4980325       84626         8           2.6467           0.8827    199.84%           0.8831    199.70%\n'
b'      940        5006747       84688         8           2.6467           0.8837    199.50%           0.8837    199.50%\n'
b'      945        5030891       84106         8           2.6467           0.8856    198.84%           0.8861    198.68%\n'
b'      950        5046761       83838         8           2.6467           0.8875    198.23%           0.8875    198.23%\n'
b'      956        5060856       83778         8           2.6467           0.8913    196.96%           0.8913    196.96%\n'
b'      961        5075793       83768         8           2.6467           0.8923    196.63%           0.8923    196.63%\n'
b'      966        5091823       83931         8           2.6467           0.8965    195.23%           0.8965    195.23%\n'
b'      971        5109306       84169         8           2.6467           0.8974    194.93%           0.8974    194.93%\n'
b'      976        5128212       84115         8           2.6467           0.9032    193.05%           0.9032    193.05%\n'
b'      981        5148153       83760         8           2.6467           0.9062    192.07%           0.9062    192.07%\n'
b'      986        5164202       83778         8           2.6467           0.9093    191.08%           0.9093    191.08%\n'
b'      991        5181068       83522         8           2.6467           0.9093    191.08%           0.9093    191.08%\n'
b'      996        5198554       83002         8           2.6467           0.9122    190.16%           0.9122    190.16%\n'
b'     1001        5215469       83186         8           2.6467           0.9122    190.16%           0.9122    190.16%\n'
b'     1006        5237086       83025         8           2.6467           0.9124    190.08%           0.9124    190.08%\n'
b'     1011        5258143       82487         8           2.6467           0.9173    188.54%           0.9173    188.54%\n'
b'     1016        5276813       82377         8           2.6467           0.9212    187.32%           0.9212    187.32%\n'
b'     1021        5293991       82496         8           2.6467           0.9241    186.40%           0.9241    186.40%\n'
b'     1027        5310459       82519         8           2.6467           0.9269    185.54%           0.9269    185.54%\n'
b'     1032        5324561       81786         8           2.6467           0.9321    183.94%           0.9321    183.94%\n'
b'     1037        5339977       81891         8           2.6467           0.9360    182.77%           0.9360    182.77%\n'
b'     1042        5354517       82480         8           2.6467           0.9383    182.06%           0.9388    181.93%\n'
b'     1047        5370360       82077         8           2.6467           0.9409    181.30%           0.9409    181.30%\n'
b'     1052        5387209       81927         8           2.6467           0.9432    180.62%           0.9432    180.62%\n'
b'     1057        5401640       81665         8           2.6467           0.9432    180.60%           0.9432    180.60%\n'
b'     1062        5417854       81414         8           2.6467           0.9456    179.88%           0.9456    179.88%\n'
b'     1067        5434520       81109         8           2.6467           0.9479    179.23%           0.9479    179.23%\n'
b'     1072        5451423       80483         8           2.6467           0.9501    178.57%           0.9501    178.57%\n'
b'     1077        5465405       80132         8           2.6467           0.9507    178.41%           0.9507    178.41%\n'
b'     1082        5478598       79431         8           2.6467           0.9536    177.55%           0.9536    177.55%\n'
b'     1087        5491051       78624         8           2.6467           0.9553    177.04%           0.9553    177.04%\n'
b'     1092        5505731       77793         8           2.6467           0.9589    176.02%           0.9589    176.02%\n'
b'     1097        5521651       77413         8           2.6467           0.9605    175.54%           0.9605    175.54%\n'
b'     1102        5536255       77998         8           2.6467           0.9630    174.85%           0.9630    174.85%\n'
b'     1107        5552060       78754         8           2.6467           0.9648    174.33%           0.9648    174.33%\n'
b'     1112        5571668       78741         8           2.6467           0.9700    172.85%           0.9700    172.85%\n'
b'     1117        5588410       77954         8           2.6467           0.9723    172.22%           0.9723    172.22%\n'
b'     1122        5609375       76806         8           2.6467           0.9733    171.93%           0.9733    171.93%\n'
b'     1127        5619140       76585         8           2.6467           0.9760    171.18%           0.9760    171.18%\n'
b'     1133        5632795       76433         8           2.6467           0.9793    170.27%           0.9793    170.27%\n'
b'     1138        5641594       76051         8           2.6467           0.9822    169.48%           0.9822    169.48%\n'
b'     1143        5651995       75816         8           2.6467           0.9849    168.73%           0.9849    168.73%\n'
b'     1148        5660658       75703         8           2.6467           0.9876    168.00%           0.9876    168.00%\n'
b'     1153        5668850       75581         8           2.6467           0.9907    167.16%           0.9907    167.16%\n'
b'     1158        5676800       75484         8           2.6467           0.9927    166.62%           0.9927    166.62%\n'
b'     1163        5685799       75592         8           2.6467           0.9927    166.62%           0.9927    166.62%\n'
b'     1168        5693354       75378         8           2.6467           0.9928    166.59%           0.9928    166.59%\n'
b'     1173        5700828       75196         8           2.6467           0.9953    165.91%           0.9953    165.91%\n'
b'     1178        5710228       74997         8           2.6467           0.9965    165.61%           0.9965    165.61%\n'
b'     1183        5719626       74864         8           2.6467           0.9981    165.18%           0.9981    165.18%\n'
b'     1188        5730212       74699         8           2.6467           1.0009    164.44%           1.0009    164.44%\n'
b'     1193        5741664       74352         8           2.6467           1.0048    163.39%           1.0048    163.39%\n'
b'     1198        5749452       74324         8           2.6467           1.0063    163.01%           1.0063    163.01%\n'
b'     1203        5760200       74257         8           2.6467           1.0095    162.19%           1.0095    162.19%\n'
b'     1208        5771789       73917         8           2.6467           1.0120    161.52%           1.0120    161.52%\n'
b'     1213        5784720       73977         8           2.6467           1.0157    160.59%           1.0157    160.59%\n'
b'     1218        5795003       73632         8           2.6467           1.0170    160.25%           1.0170    160.25%\n'
b'     1223        5810017       74776         8           2.6467           1.0170    160.25%           1.0170    160.25%\n'
b'     1228        5825988       74382         8           2.6467           1.0212    159.19%           1.0212    159.19%\n'
b'     1233        5839219       73534         8           2.6467           1.0232    158.66%           1.0232    158.66%\n'
b'     1238        5849708       73806         8           2.6467           1.0249    158.25%           1.0249    158.25%\n'
b'     1243        5862198       73168         8           2.6467           1.0279    157.48%           1.0279    157.48%\n'
b'     1248        5870409       72878         8           2.6467           1.0290    157.21%           1.0290    157.21%\n'
b'     1253        5883712       73028         8           2.6467           1.0303    156.89%           1.0303    156.89%\n'
b'     1258        5895619       72899         8           2.6467           1.0351    155.69%           1.0351    155.69%\n'
b'     1263        5908247       72585         8           2.6467           1.0376    155.07%           1.0376    155.07%\n'
b'     1268        5919862       72408         8           2.6467           1.0400    154.50%           1.0400    154.50%\n'
b'     1274        5936363       72233         8           2.6467           1.0421    153.97%           1.0421    153.97%\n'
b'     1279        5949405       71974         8           2.6467           1.0456    153.13%           1.0456    153.13%\n'
b'     1284        5962067       72028         8           2.6467           1.0481    152.53%           1.0481    152.53%\n'
b'     1289        5974835       72097         8           2.6467           1.0500    152.05%           1.0500    152.05%\n'
b'     1294        5984759       72274         8           2.6467           1.0527    151.42%           1.0527    151.42%\n'
b'     1299        5995600       72221         8           2.6467           1.0541    151.09%           1.0541    151.09%\n'
b'     1304        6008211       72080         8           2.6467           1.0549    150.89%           1.0549    150.89%\n'
b'     1309        6018846       71747         8           2.6467           1.0593    149.84%           1.0593    149.84%\n'
b'     1314        6033718       71797         8           2.6467           1.0610    149.45%           1.0610    149.45%\n'
b'     1319        6050094       71814         8           2.6467           1.0621    149.20%           1.0621    149.20%\n'
b'     1324        6066379       71613         8           2.6467           1.0645    148.64%           1.0645    148.64%\n'
b'     1329        6078130       71127         8           2.6467           1.0663    148.22%           1.0663    148.22%\n'
b'     1334        6090984       71016         8           2.6467           1.0696    147.45%           1.0696    147.45%\n'
b'     1339        6107496       71367         8           2.6467           1.0715    147.00%           1.0715    147.00%\n'
b'     1344        6126673       70750         8           2.6467           1.0731    146.63%           1.0731    146.63%\n'
b'     1349        6143908       70289         8           2.6467           1.0733    146.59%           1.0733    146.59%\n'
b'     1354        6160274       69262         8           2.6467           1.0768    145.78%           1.0768    145.78%\n'
b'     1359        6173525       69185         8           2.6467           1.0796    145.16%           1.0796    145.16%\n'
b'     1365        6187833       68633         8           2.6467           1.0821    144.59%           1.0821    144.59%\n'
b'     1370        6199529       68401         8           2.6467           1.0821    144.59%           1.0821    144.59%\n'
b'     1375        6210298       68221         8           2.6467           1.0845    144.05%           1.0845    144.05%\n'
b'     1380        6222953       68756         8           2.6467           1.0867    143.56%           1.0867    143.56%\n'
b'     1385        6241995       68827         8           2.6467           1.0896    142.90%           1.0896    142.90%\n'
b'     1390        6257773       68833         8           2.6467           1.0927    142.22%           1.0927    142.22%\n'
b'     1395        6280236       67995         8           2.6467           1.0951    141.69%           1.0951    141.69%\n'
b'     1400        6294625       67565         8           2.6467           1.0971    141.26%           1.0971    141.26%\n'
b'     1405        6307535       67122         8           2.6467           1.1006    140.49%           1.1006    140.49%\n'
b'     1410        6319099       66773         8           2.6467           1.1035    139.85%           1.1035    139.85%\n'
b'     1415        6332656       66395         8           2.6467           1.1073    139.03%           1.1073    139.03%\n'
b'     1420        6342941       66023         8           2.6467           1.1113    138.16%           1.1113    138.16%\n'
b'     1425        6354996       65989         8           2.6467           1.1118    138.06%           1.1118    138.06%\n'
b'     1430        6364698       66087         8           2.6467           1.1129    137.83%           1.1129    137.83%\n'
b'     1435        6379727       67190         8           2.6467           1.1129    137.83%           1.1129    137.83%\n'
b'     1441        6397873       66937         8           2.6467           1.1129    137.83%           1.1129    137.83%\n'
b'     1446        6411694       66548         8           2.6467           1.1145    137.47%           1.1145    137.47%\n'
b'     1451        6426317       66160         8           2.6467           1.1162    137.11%           1.1162    137.11%\n'
b'     1456        6441166       65847         8           2.6467           1.1183    136.68%           1.1183    136.68%\n'
b'     1461        6453960       65800         8           2.6467           1.1194    136.44%           1.1194    136.44%\n'
b'     1466        6466921       65421         8           2.6467           1.1237    135.54%           1.1237    135.54%\n'
